PLAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,REB,REB_CHANCE,REB_COL_PCT,REB_CONTESTED,REB_UNCONTESTED,REB_UNCONTESTED_PCT,REB_TOT,OREB,OREB_CHANCE,OREB_COL_PCT,OREB_CONTESTED,OREB_UNCONTESTED,OREB_UNCONTESTED_PCT,DREB,DREB_CHANCE,DREB_COL_PCT,DREB_CONTESTED,DREB_UNCONTESTED,DREB_UNCONTESTED_PCT,X
101179,Ronnie Price,Ronnie,Price,PHX,13,8.9,0.8,1.6,0.524,0.1,0.8,.091,11,0.2,0.5,.500,0.0,0.2,.000,0.6,1.2,0.533,0.1,0.5,.125,NA
1626184,Chasson Randle,Chasson,Randle,PHI,8,9.3,0.6,1.6,0.385,0.2,0.4,.400,5,0.0,0.0,-,0.0,0.0,-,0.6,1.6,0.385,0.2,0.4,.400,NA
203898,Tyler Ennis,Tyler,Ennis,HOU,31,6.3,0.6,1.5,0.404,0.1,0.5,.158,19,0.1,0.4,.308,0.0,0.1,.000,0.5,1.1,0.441,0.1,0.4,.200,NA
1627781,Malachi Richardson,Malachi,Richardson,SAC,22,9.0,1.0,1.5,0.697,0.1,0.9,.130,23,0.1,0.2,.600,0.0,0.1,.000,0.9,1.3,0.714,0.1,0.8,.150,NA
203923,James Young,James,Young,BOS,28,7.8,0.9,1.5,0.605,0.3,0.6,.308,26,0.2,0.4,.545,0.1,0.1,.500,0.7,1.1,0.625,0.2,0.5,.250,NA
203998,Bruno Caboclo,Bruno,Caboclo,TOR,7,3.0,0.7,1.4,0.5,0.3,0.4,.400,5,0.3,0.6,.500,0.1,0.1,.500,0.4,0.9,0.5,0.1,0.3,.333,NA
203526,Raul Neto,Raul,Neto,UTA,40,8.7,0.8,1.4,0.517,0.0,0.7,.067,30,0.1,0.2,.667,0.0,0.1,.000,0.6,1.3,0.5,0.0,0.6,.077,NA
203148,Brian Roberts,Brian,Roberts,CHA,39,9.3,0.9,1.4,0.643,0.1,0.8,.139,36,0.1,0.2,.556,0.1,0.1,.600,0.8,1.2,0.66,0.1,0.7,.065,NA
1627787,Kyle Wiltjer,Kyle,Wiltjer,HOU,13,3.3,0.8,1.4,0.556,0.2,0.5,.300,10,0.3,0.4,.800,0.2,0.1,.750,0.5,1.0,0.462,0.0,0.5,.000,NA
NA,Ben Bentil,Ben,Bentil,DAL,3,3.3,0.7,1.3,0.5,0.3,0.3,.500,2,0.0,0.0,-,0.0,0.0,-,0.7,1.3,0.5,0.3,0.3,.500,NA
1627868,Patricio Garino,Patricio,Garino,ORL,3,6.5,1.0,1.3,0.75,0.3,0.7,.333,3,0.3,0.3,1.000,0.3,0.0,1.000,0.7,1.0,0.667,0.0,0.7,.000,NA
1627774,Jake Layman,Jake,Layman,POR,33,5.5,0.5,1.3,0.381,0.2,0.3,.313,16,0.1,0.2,.286,0.0,0.0,.500,0.4,1.1,0.4,0.1,0.3,.286,NA
NA,C.J. Wilcox,C.J.,Wilcox,ORL,22,4.9,0.5,1.3,0.429,0.0,0.5,.000,12,0.2,0.5,.400,0.0,0.2,.000,0.4,0.8,0.444,0.0,0.4,.000,NA
1627854,Bryn Forbes,Bryn,Forbes,SAS,34,7.9,0.6,1.2,0.525,0.1,0.5,.190,21,0.1,0.1,.400,0.0,0.1,.000,0.6,1.0,0.543,0.1,0.4,.211,NA
1627743,Demetrius Jackson,Demetrius,Jackson,BOS,5,3.4,0.8,1.2,0.667,0.0,0.8,.000,4,0.4,0.4,1.000,0.0,0.4,.000,0.4,0.8,0.5,0.0,0.4,.000,NA
204014,Damjan Rudez,Damjan,Rudez,ORL,44,7.0,0.6,1.2,0.472,0.1,0.5,.160,25,0.1,0.2,.455,0.0,0.1,.400,0.5,1.0,0.476,0.0,0.4,.100,NA
1897,Metta World Peace,Metta,World Peace,LAL,23,5.5,0.7,1.2,0.536,0.1,0.5,.200,15,0.2,0.4,.400,0.1,0.1,.500,0.5,0.8,0.611,0.0,0.4,.091,NA
NA,Quinn Cook,Quinn,Cook,DAL,5,15.4,0.6,1.0,0.6,0.2,0.4,.333,3,0.0,0.0,-,0.0,0.0,-,0.6,1.0,0.6,0.2,0.4,.333,NA
201579,Roy Hibbert,Roy,Hibbert,DEN,6,1.8,0.3,1.0,0.333,0.2,0.2,.500,2,0.2,0.2,1.000,0.2,0.0,1.000,0.2,0.8,0.2,0.0,0.2,.000,NA
NA,Danuel House,Danuel,House,WAS,1,0.8,1.0,1.0,1.0,0.0,1.0,.000,1,0.0,0.0,-,0.0,0.0,-,1.0,1.0,1.0,0.0,1.0,.000,NA
NA,Terrence Jones,Terrence,Jones,MIL,3,2.3,1.0,1.0,1.0,0.0,1.0,.000,3,0.0,0.0,-,0.0,0.0,-,1.0,1.0,1.0,0.0,1.0,.000,NA
NA,Gary Neal,Gary,Neal,ATL,2,9.2,0.5,1.0,0.5,0.0,0.5,.000,1,0.0,0.0,-,0.0,0.0,-,0.5,1.0,0.5,0.0,0.5,.000,NA
NA,Arinze Onuaku,Arinze,Onuaku,ORL,8,3.6,0.8,1.0,0.75,0.4,0.4,.500,6,0.2,0.2,1.000,0.2,0.0,1.000,0.5,0.8,0.667,0.1,0.4,.250,NA
202336,Larry Sanders,Larry,Sanders,CLE,4,2.6,0.5,1.0,0.5,0.2,0.2,.500,2,0.2,0.5,.500,0.2,0.0,1.000,0.2,0.5,0.5,0.0,0.2,.000,NA
1627362,Briante Weber,Briante,Weber,GSW,7,6.6,0.6,1.0,0.571,0.0,0.6,.000,4,0.0,0.3,.000,0.0,0.0,-,0.6,0.7,0.8,0.0,0.6,.000,NA
1627736,Malik Beasley,Malik,Beasley,DEN,19,4.7,0.4,0.9,0.471,0.1,0.3,.250,8,0.1,0.2,.250,0.1,0.0,1.000,0.4,0.7,0.538,0.1,0.3,.143,NA
201627,Anthony Morrow,Anthony,Morrow,CHI,7,11.1,0.3,0.9,0.333,0.0,0.3,.000,2,0.1,0.3,.500,0.0,0.1,.000,0.1,0.6,0.25,0.0,0.1,.000,NA
1626202,Joe Young,Joe,Young,IND,32,4.2,0.5,0.9,0.567,0.0,0.5,.059,17,0.0,0.2,.200,0.0,0.0,.000,0.5,0.8,0.64,0.0,0.5,.063,NA
202708,Norris Cole,Norris,Cole,OKC,11,7.6,0.6,0.8,0.778,0.2,0.5,.286,7,0.0,0.0,-,0.0,0.0,-,0.6,0.8,0.778,0.2,0.5,.286,NA
NA,Quinn Cook,Quinn,Cook,TOTAL,12,11.8,0.5,0.8,0.6,0.1,0.4,.167,6,0.0,0.0,-,0.0,0.0,-,0.5,0.8,0.6,0.1,0.4,.167,NA
NA,Aaron Harrison,Aaron,Harrison,CHA,5,3.3,0.6,0.8,0.75,0.0,0.6,.000,3,0.0,0.0,-,0.0,0.0,-,0.6,0.8,0.75,0.0,0.6,.000,NA
NA,Steve Novak,Steve,Novak,MIL,8,2.8,0.4,0.8,0.5,0.0,0.4,.000,3,0.0,0.0,-,0.0,0.0,-,0.4,0.8,0.5,0.0,0.4,.000,NA
NA,Quinn Cook,Quinn,Cook,NOP,7,9.2,0.4,0.7,0.6,0.0,0.4,.000,3,0.0,0.0,-,0.0,0.0,-,0.4,0.7,0.6,0.0,0.4,.000,NA
1627771,Michael Gbinije,Michael,Gbinije,DET,9,3.5,0.3,0.7,0.5,0.1,0.2,.333,3,0.2,0.3,.667,0.1,0.1,.500,0.1,0.3,0.333,0.0,0.1,.000,NA
203462,Archie Goodwin,Archie,Goodwin,NOP,3,9.9,0.0,0.7,0.0,0.0,0.0,-,0,0.0,0.0,-,0.0,0.0,-,0.0,0.7,0.0,0.0,0.0,-,NA
1627817,Tim Quarterman,Tim,Quarterman,POR,14,3.2,0.4,0.6,0.667,0.2,0.2,.500,6,0.1,0.2,.667,0.1,0.1,.500,0.3,0.4,0.667,0.1,0.1,.500,NA
NA,Jarrett Jack,Jarrett,Jack,NOP,2,16.6,0.0,0.5,0.0,0.0,0.0,-,0,0.0,0.0,-,0.0,0.0,-,0.0,0.5,0.0,0.0,0.0,-,NA
NA,John Jenkins,John,Jenkins,PHX,4,3.3,0.2,0.5,0.5,0.0,0.2,.000,1,0.0,0.0,-,0.0,0.0,-,0.2,0.5,0.5,0.0,0.2,.000,NA
201628,Bobby Brown,Bobby,Brown,HOU,23,3.9,0.3,0.4,0.667,0.0,0.2,.167,6,0.0,0.0,-,0.0,0.0,-,0.3,0.4,0.667,0.0,0.2,.167,NA
NA,R.J. Hunter,R.J.,Hunter,CHI,3,3.1,0.3,0.3,1.0,0.0,0.3,.000,1,0.0,0.0,-,0.0,0.0,-,0.3,0.3,1.0,0.0,0.3,.000,NA
NA,Andrew Bogut,Andrew,Bogut,CLE,1,1.0,0.0,0.0,NA,0.0,0.0,-,0,0.0,0.0,,0.0,0.0,-,0.0,0.0,NA,0.0,0.0,-,NA
NA,John Lucas III,John,Lucas III,MIN,5,2.2,0.0,0.0,NA,0.0,0.0,-,0,0.0,0.0,,0.0,0.0,-,0.0,0.0,NA,0.0,0.0,-,NA
1626191,Chris McCullough,Chris,McCullough,WAS,1,1.7,0.0,0.0,NA,0.0,0.0,-,0,0.0,0.0,,0.0,0.0,-,0.0,0.0,NA,0.0,0.0,-,NA
NA,Axel Toupane,Axel,Toupane,MIL,2,3.0,0.0,0.0,NA,0.0,0.0,-,0,0.0,0.0,,0.0,0.0,-,0.0,0.0,NA,0.0,0.0,-,NA
